DATES,Timestamp,S&P 500,All World Index,High Yield,HFRXGL Index,Gold,Emerging Markets,Russell 2000,Oil,Frontier Markets,Biotech,Bitcoin,Ethereum
4/27/2016,1461715200,3944.02,188.7844,1656.36,1159.85,1245.83,34.9,1154.149,45.33,24.91,55.44,444.69,7.76
4/28/2016,1461801600,3907.88,187.9872,1663.75,1159.14,1266.26,34.54,1140.398,46.03,25.03,55.16,449.01,7.17
4/29/2016,1461888000,3888.13,187.2598,1663.17,1156.77,1293.53,34.39,1130.845,45.92,25.15,53.93,455.1,7.46
4/30/2016,1461974400,3888.13,187.2598,1663.17,1156.77,1293.53,34.39,1130.845,45.92,25.15,53.93,448.32,8.81
5/1/2016,1462060800,3888.13,187.2598,1663.17,1156.77,1293.53,34.39,1130.845,45.92,25.15,53.93,451.88,8.85
5/2/2016,1462147200,3918.53,187.6723,1663.38,1156.54,1291.55,34.295,1140.92,44.78,25.16,55,444.67,10.16
5/3/2016,1462233600,3884.63,185.6449,1657.39,1152.46,1286.5,33.33,1121.756,43.65,25.16,52.9425,450.3,9.31
5/4/2016,1462320000,3862.4,184.0276,1653.52,1149.66,1279.68,32.79,1113.135,43.78,25.08,50.74,446.72,9.41
5/5/2016,1462406400,3862.4,183.707,1652.99,1150.44,1277.74,32.78,1107.948,44.32,25.23,50.46,447.98,9.83
5/6/2016,1462492800,3875.18,183.84,1647.61,1150.06,1288.99,32.83,1114.72,44.66,25.26,50.36,459.6,9.35
5/7/2016,1462579200,3875.18,183.84,1647.61,1150.06,1288.99,32.83,1114.72,44.66,25.26,50.36,458.54,9.37
5/8/2016,1462665600,3875.18,183.84,1647.61,1150.06,1288.99,32.83,1114.72,44.66,25.26,50.36,458.55,9.48
5/9/2016,1462752000,3878.14,183.7248,1647.29,1149.95,1263.88,32.41,1118.254,43.44,25.32,52.22,460.48,9.3
5/10/2016,1462838400,3926.63,185.842,1651.06,1154.97,1265.84,33.03,1128.833,44.66,25.55,52.42,450.89,9.36
5/11/2016,1462924800,3891.13,185.0068,1655.67,1154.37,1277.21,32.95,1114.741,46.23,25.42,50.61,452.73,10
5/12/2016,1463011200,3890.85,184.6881,1656.32,1152.45,1263.68,32.86,1108.599,46.7,25.44,49.55,454.77,10.06
5/13/2016,1463097600,3858.17,183.0606,1655.06,1152.19,1273.45,32.27,1102.439,46.21,24.99,50.44,455.67,10.51
5/14/2016,1463184000,3858.17,183.0606,1655.06,1152.19,1273.45,32.27,1102.439,46.21,24.99,50.44,455.67,10.24
5/15/2016,1463270400,3858.17,183.0606,1655.06,1152.19,1273.45,32.27,1102.439,46.21,24.99,50.44,457.57,9.96
5/16/2016,1463356800,3896.36,184.3817,1658.42,1153.88,1274.16,32.66,1116.212,47.72,25.29,52.71,454.16,11.17
5/17/2016,1463443200,3860.88,183.833,1660.69,1153.77,1278.95,32.51,1097.676,48.31,25.28,52.3,453.78,12.2
5/18/2016,1463529600,3862.25,183.6366,1660.47,1152.28,1258.5,32.19,1102.954,48.19,25.33,53.24,454.62,13.56
5/19/2016,1463616000,3847.97,182.0355,1653.69,1150.48,1254.75,31.89,1094.778,48.16,25.41,52.68,438.71,14.77
5/20/2016,1463702400,3871.75,183.3653,1658.37,1153.18,1251.98,32.21,1112.276,47.75,25.45,54.08,442.68,13.64
5/21/2016,1463788800,3871.75,183.3653,1658.37,1153.18,1251.98,32.21,1112.276,47.75,25.45,54.08,443.19,14.02
5/22/2016,1463875200,3871.75,183.3653,1658.37,1153.18,1251.98,32.21,1112.276,47.75,25.45,54.08,439.32,14.29
5/23/2016,1463961600,3863.82,183.0542,1660.15,1152.59,1249.13,32.15,1111.367,48.08,25.38,54.81,444.15,13.46
5/24/2016,1464048000,3916.77,184.933,1664.3,1155.6,1227.21,32.48,1135.307,48.62,25.38,55.88,445.98,12.73
5/25/2016,1464134400,3944.33,186.6769,1668.99,1159.54,1224.41,32.87,1141.024,49.56,25.46,56.79,449.6,12.53
5/26/2016,1464220800,3944.05,187.1025,1671.06,1159.34,1219.8,33.09,1139.754,49.48,25.57,56.22,453.38,12.43
5/27/2016,1464307200,3961.67,187.6453,1671.14,1161.88,1212.38,33.08,1150.45,49.33,25.78,56.84,473.46,11.3
5/28/2016,1464393600,3961.67,187.6453,1671.14,1161.88,1212.38,33.08,1150.45,49.33,25.78,56.84,530.04,11.89
5/29/2016,1464480000,3961.67,187.6453,1671.14,1161.88,1212.38,33.08,1150.45,49.33,25.78,56.84,526.23,12.35
5/30/2016,1464566400,3961.67,187.7162,1671.14,1161.88,1204.95,33.08,1150.45,49.33,25.78,56.84,533.86,12.73
5/31/2016,1464652800,3957.95,187.4964,1673.44,1162.08,1215.32,33.12,1154.792,49.1,25.7,58.05,531.39,14.08
6/1/2016,1464739200,3963.1,187.3307,1670.03,1162.89,1212.98,33.1,1163.041,49.01,25.46,58.17,536.92,14
6/2/2016,1464825600,3974.76,187.5087,1672,1165.06,1211,33.37,1170.584,49.17,25.6,59.84,537.97,13.74
6/3/2016,1464912000,3963.23,188.1579,1673.89,1165.14,1244.2,33.88,1164.135,48.62,26.04,58.1,569.19,13.85
6/4/2016,1464998400,3963.23,188.1579,1673.89,1165.14,1244.2,33.88,1164.135,48.62,26.04,58.1,572.73,13.74
6/5/2016,1465084800,3963.23,188.1579,1673.89,1165.14,1244.2,33.88,1164.135,48.62,26.04,58.1,574.98,13.98
6/6/2016,1465171200,3982.74,189.1253,1680.34,1167.5,1245.34,34.24,1176.872,49.69,26.37,59.67,585.54,13.93
6/7/2016,1465257600,3987.96,190.2251,1686.29,1170.29,1243.81,34.55,1179.973,50.36,26.3,58.62,576.6,14.51
6/8/2016,1465344000,4001.98,190.9034,1692.93,1172.35,1262.8,34.8,1188.954,51.23,26.35,58.69,581.65,14.42
6/9/2016,1465430400,3995.28,189.7361,1692.72,1170.41,1269.8,34.4,1181.202,50.56,26.3,56.97,574.63,14.4
6/10/2016,1465516800,3958.68,187.0721,1690.31,1166.12,1274.24,33.53,1163.931,49.07,25.13,55.67,577.47,13.91
6/11/2016,1465603200,3958.68,187.0721,1690.31,1166.12,1274.24,33.53,1163.931,49.07,25.13,55.67,606.73,14.19
6/12/2016,1465689600,3958.68,187.0721,1690.31,1166.12,1274.24,33.53,1163.931,49.07,25.13,55.67,672.78,15.74
6/13/2016,1465776000,3927.73,184.7867,1688.04,1162.52,1283.86,33.06,1150.699,48.88,24.73,54.74,704.38,17.6
6/14/2016,1465862400,3920.93,183.112,1679.62,1161.34,1285.72,32.95,1147.823,48.49,24.82,54.5,685.56,18.89
6/15/2016,1465948800,3914.02,183.5777,1679.78,1162.24,1291.75,33.3,1149.302,48.01,24.8,54.74,694.47,18.35
6/16/2016,1466035200,3926.93,182.8353,1673.59,1160.79,1278.43,33.18,1148.191,46.21,24.69,54.86,766.31,20.59
6/17/2016,1466121600,3914.15,183.7636,1676.93,1160.76,1298.65,33.27,1144.698,47.98,25,53.37,748.91,15.38
6/18/2016,1466208000,3914.15,183.7636,1676.93,1160.76,1298.65,33.27,1144.698,47.98,25,53.37,756.23,11.33
6/19/2016,1466294400,3914.15,183.7636,1676.93,1160.76,1298.65,33.27,1144.698,47.98,25,53.37,763.78,12.23
6/20/2016,1466380800,3936.91,186.9863,1686.81,1163.65,1289.9,33.86,1157.701,49.37,24.94,54.16,737.23,11.84
6/21/2016,1466467200,3947.94,187.5654,1687.87,1162.69,1268.12,34.12,1153.871,48.85,25.02,53.19,666.65,13.31
6/22/2016,1466553600,3941.45,187.5922,1690.75,1162.58,1266.22,33.94,1148.971,49.13,24.55,53.3,596.12,13.1
6/23/2016,1466640000,3994.18,190.1501,1695.23,1166.68,1256.84,34.76,1172.222,50.11,24.93,54.52,623.98,13.68
6/24/2016,1466726400,3850.7,181.0949,1685.9,1154.33,1315.75,32.64,1127.538,47.64,24.1,51.85,665.3,14.33
6/25/2016,1466812800,3850.7,181.0949,1685.9,1154.33,1315.75,32.64,1127.538,47.64,24.1,51.85,665.12,14.28
6/26/2016,1466899200,3850.7,181.0949,1685.9,1154.33,1315.75,32.64,1127.538,47.64,24.1,51.85,629.37,13.85
6/27/2016,1466985600,3781.02,177.1218,1673.37,1148.39,1324.6,32.23,1089.646,46.33,23.96,49.68,655.28,13.88
6/28/2016,1467072000,3849.05,180.1736,1674.23,1152.87,1311.79,33.18,1107.298,47.85,24.36,52,647,12.18
6/29/2016,1467158400,3915.1,184.1605,1683.42,1161.64,1319.15,34.02,1131.617,49.88,24.82,54.06,639.89,12.61
6/30/2016,1467244800,3968.21,186.3606,1688.84,1164.37,1321.9,34.36,1151.923,48.33,24.49,54.08,673.34,12.46
7/1/2016,1467331200,3976.68,187.2066,1695.47,1168.78,1341.35,34.69,1156.77,48.99,25.03,55.81,676.3,12.2
7/2/2016,1467417600,3976.68,187.2066,1695.47,1168.78,1341.35,34.69,1156.77,48.99,25.03,55.81,703.7,12.13
7/3/2016,1467504000,3976.68,187.2066,1695.47,1168.78,1341.35,34.69,1156.77,48.99,25.03,55.81,658.66,11.72
7/4/2016,1467590400,3976.68,187.3705,1695.47,1168.78,1350.79,34.69,1156.77,48.99,25.03,55.81,683.66,11.47
7/5/2016,1467676800,3949.72,185.558,1698.51,1164.57,1356.45,33.95,1139.453,46.6,24.62,55.11,670.63,10.61
7/6/2016,1467763200,3972.26,184.8124,1700.01,1167.71,1363.78,33.86,1147.333,47.43,24.640125,56.58,677.33,10.53
7/7/2016,1467849600,3969.19,185.3314,1704.66,1167.94,1360.45,33.77,1149.756,45.14,24.64,57.07,640.56,10.11
7/8/2016,1467936000,4029.75,187.2317,1712.28,1172.23,1366.33,34.5,1177.36,45.41,24.94,57.59,666.52,11.39
7/9/2016,1468022400,4029.75,187.2317,1712.28,1172.23,1366.33,34.5,1177.36,45.41,24.94,57.59,650.96,10.97
7/10/2016,1468108800,4029.75,187.2317,1712.28,1172.23,1366.33,34.5,1177.36,45.41,24.94,57.59,649.36,10.95
7/11/2016,1468195200,4043.49,189.0612,1722.11,1173.89,1355.4,34.83,1190.033,44.76,24.87,57.37,647.66,10.46
7/12/2016,1468281600,4071.85,190.7065,1732.33,1176.26,1333.1,35.32,1205.888,46.8,24.96,57.93,664.55,10.52
7/13/2016,1468368000,4072.77,191.1431,1731.8,1175.33,1342.64,35.26,1201.161,44.75,25.2,56.23,654.47,10.5
7/14/2016,1468454400,4094.28,192.2653,1734.73,1176.33,1335.23,35.77,1202.171,45.68,25.34,56.17,658.08,11.51
7/15/2016,1468540800,4090.49,192.0502,1735.66,1175.69,1337.45,35.69,1205.309,45.95,25.34,57.13,663.26,11.95
7/16/2016,1468627200,4090.49,192.0502,1735.66,1175.69,1337.45,35.69,1205.309,45.95,25.34,57.13,660.77,11.65
7/17/2016,1468713600,4090.49,192.0502,1735.66,1175.69,1337.45,35.69,1205.309,45.95,25.34,57.13,679.46,11.16
7/18/2016,1468800000,4100.4,192.4473,1736.12,1177.08,1328.85,36.005,1207.906,45.24,25.49,57.51,673.11,11.03
7/19/2016,1468886400,4094.61,191.8848,1736.57,1177.28,1332.01,35.64,1200.445,44.65,25.2,56.43,672.86,11.62
7/20/2016,1468972800,4112.61,192.8241,1737.82,1180.45,1316.06,35.82,1209.745,44.94,25.19,58.33,665.68,12.45
7/21/2016,1469059200,4097.82,192.6461,1739.64,1180.19,1331.43,35.705,1203.86,44.75,24.89,58.9,665.01,12.65
7/22/2016,1469145600,4116.5,192.7639,1740.5,1181.01,1322.73,35.97,1212.889,44.19,24.82,59.3,650.62,14.66
7/23/2016,1469232000,4116.5,192.7639,1740.5,1181.01,1322.73,35.97,1212.889,44.19,24.82,59.3,655.56,14.3
7/24/2016,1469318400,4116.5,192.7639,1740.5,1181.01,1322.73,35.97,1212.889,44.19,24.82,59.3,661.28,12.75
7/25/2016,1469404800,4104.13,192.4558,1741.08,1179.57,1315.6,35.61,1209.822,43.13,24.83,59.5,654.1,13.84
7/26/2016,1469491200,4105.57,192.7059,1738.62,1180.02,1320.26,35.89,1216.859,42.92,24.83,59.88,651.78,11.99
7/27/2016,1469577600,4100.81,192.8306,1737.66,1179.41,1340.08,36.01,1218.927,41.92,24.92,61.62,654.35,12.97
7/28/2016,1469664000,4107.75,193.0024,1736.34,1180.07,1335.75,36.02,1217.325,41.14,24.88,61.32,655.03,12.84
7/29/2016,1469750400,4114.51,194.3921,1734.5,1181.29,1351.28,36.205,1219.942,41.6,25.1,62.07,656.99,12.79
7/30/2016,1469836800,4114.51,194.3921,1734.5,1181.29,1351.28,36.205,1219.942,41.6,25.1,62.07,655.05,12.46
7/31/2016,1469923200,4114.51,194.3921,1734.5,1181.29,1351.28,36.205,1219.942,41.6,25.1,62.07,624.68,11.88
8/1/2016,1470009600,4109.28,194.1909,1734.36,1181.18,1353.15,36.14,1219.125,40.06,24.85,63.57,606.27,10.94
8/2/2016,1470096000,4083.25,192.9382,1730.59,1178.3,1363.57,35.88,1202.349,39.51,25.01,63,547.47,8.79
8/3/2016,1470182400,4097.3,192.4509,1730.81,1179.91,1358.18,36,1212.725,40.83,25.03,64.38,566.35,10.29
8/4/2016,1470268800,4099.21,193.1069,1735.6,1180.63,1361.15,36.2,1213.759,41.93,24.91,63.4996875,578.29,11.04
8/5/2016,1470355200,4134.56,194.2433,1740.61,1182.95,1336,36.62,1231.299,41.8,25.02,64.19,575.04,10.93
8/6/2016,1470441600,4134.56,194.2433,1740.61,1182.95,1336,36.62,1231.299,41.8,25.02,64.19,587.78,10.88
8/7/2016,1470528000,4134.56,194.2433,1740.61,1182.95,1336,36.62,1231.299,41.8,25.02,64.19,592.69,10.91
8/8/2016,1470614400,4131.19,194.8151,1744.84,1183.14,1335.31,36.88,1230.422,43.02,24.96,62.98,591.05,11.25
8/9/2016,1470700800,4132.96,195.7896,1751,1183.98,1340.73,37.13,1231.745,42.77,25.13,62.92,587.8,12.24
8/10/2016,1470787200,4122.65,195.7892,1753.39,1184.63,1346.61,37.14,1223.275,41.71,25.15,60.96,592.1,12.14
8/11/2016,1470873600,4142.72,196.8153,1754.67,1185.95,1338.78,37.62,1229.116,43.49,25.21,61.96,589.12,11.69
8/12/2016,1470960000,4139.63,196.9192,1755.97,1186.03,1335.97,37.48,1229.82,44.49,25.18,62.52,587.56,11.78
8/13/2016,1471046400,4139.63,196.9192,1755.97,1186.03,1335.97,37.48,1229.82,44.49,25.18,62.52,585.59,11.57
8/14/2016,1471132800,4139.63,196.9192,1755.97,1186.03,1335.97,37.48,1229.82,44.49,25.18,62.52,570.47,11.19
8/15/2016,1471219200,4151.69,197.4105,1758.89,1188.49,1339.4,37.87,1241.864,45.74,25.1,63.35,567.24,11.22
8/16/2016,1471305600,4129.68,196.5599,1761.78,1187.4,1346.24,37.7,1231.129,46.58,25.05,62.29,577.44,11.14
8/17/2016,1471392000,4138.42,196.5264,1763.09,1185.11,1348.73,37.46,1227.682,46.79,24.98,61.96,573.22,10.75
8/18/2016,1471478400,4147.64,197.2292,1764.78,1187.12,1352.36,37.81,1236.849,48.22,25.03,62.21,574.32,10.76
8/19/2016,1471564800,4142.23,196.5954,1765.21,1186.26,1341.47,37.6,1236.769,48.52,25.05,61.85,575.63,10.75
8/20/2016,1471651200,4142.23,196.5954,1765.21,1186.26,1341.47,37.6,1236.769,48.52,25.05,61.85,581.7,11.25
8/21/2016,1471737600,4142.23,196.5954,1765.21,1186.26,1341.47,37.6,1236.769,48.52,25.05,61.85,581.31,11.18
8/22/2016,1471824000,4139.97,196.5323,1766.51,1186.92,1339.09,37.1,1239.744,47.05,24.9,63.5,586.75,11.12
8/23/2016,1471910400,4148.16,197.1929,1768.02,1187.1,1337.56,36.95,1248.581,48.1,24.87,63.78,583.41,11.03
8/24/2016,1471996800,4126.65,196.2291,1768.95,1184.64,1324.13,37.05,1237.25,46.77,24.7,61.04,580.18,11.04
8/25/2016,1472083200,4121.09,195.876,1769.25,1184.27,1321.97,37.08,1240.005,47.33,24.52,60.39,577.76,11.36
8/26/2016,1472169600,4114.68,195.8348,1769.63,1183.32,1321.18,36.76,1238.031,47.64,24.42,61.1,579.65,11.3
8/27/2016,1472256000,4114.68,195.8348,1769.63,1183.32,1321.18,36.76,1238.031,47.64,24.42,61.1,569.95,11.15
8/28/2016,1472342400,4114.68,195.8348,1769.63,1183.32,1321.18,36.76,1238.031,47.64,24.42,61.1,573.91,10.93
8/29/2016,1472428800,4136.75,195.68,1770.86,1183.92,1323.38,37.04,1244.943,46.98,24.43,61.04,574.11,10.98
8/30/2016,1472515200,4129.34,195.5677,1771.86,1184.47,1311.11,36.94,1246.03,46.35,24.51,60.86,577.5,11.23
8/31/2016,1472601600,4120.29,195.0458,1770.79,1183.17,1308.97,36.53,1239.907,44.7,24.28,60.09,575.47,11.67
9/1/2016,1472688000,4120.17,195.4066,1770.02,1183.57,1313.89,36.81,1239.804,43.16,24.67,60.34,572.3,11.99
9/2/2016,1472774400,4137.7,196.7409,1771.03,1185.53,1325.21,37.41,1251.831,44.44,24.62,60.15,575.54,12.11
9/3/2016,1472860800,4137.7,196.7409,1771.03,1185.53,1325.21,37.41,1251.831,44.44,24.62,60.15,598.21,11.76
9/4/2016,1472947200,4137.7,196.7409,1771.03,1185.53,1325.21,37.41,1251.831,44.44,24.62,60.15,608.63,11.68
9/5/2016,1473033600,4137.7,197.2618,1771.03,1185.53,1327.08,37.41,1251.831,44.44,24.62,60.15,606.59,11.72
9/6/2016,1473120000,4150.11,198.4567,1774.61,1188.19,1350,38.21,1253.37,44.83,24.81,61.73,610.44,11.69
9/7/2016,1473206400,4150.51,198.7028,1776.5,1190.17,1345.18,38.09,1261.008,45.5,24.99,62.71,614.54,11.55
9/8/2016,1473292800,4141.46,198.4385,1777.67,1189.96,1338.3,37.99,1258.359,47.62,24.97,63.54,626.32,11.35
9/9/2016,1473379200,4039.95,194.3255,1771.5,1184.32,1327.83,36.71,1219.21,45.88,24.72,61.25,622.86,11.65
9/10/2016,1473465600,4039.95,194.3255,1771.5,1184.32,1327.83,36.71,1219.21,45.88,24.72,61.25,623.51,12.17
9/11/2016,1473552000,4039.95,194.3255,1771.5,1184.32,1327.83,36.71,1219.21,45.88,24.72,61.25,606.72,11.64
9/12/2016,1473638400,4099.47,194.6497,1768.58,1183.43,1327.82,36.96,1235.871,46.29,25.19,63.46,608.24,11.89
9/13/2016,1473724800,4039.92,192.4782,1761.52,1181.03,1319.05,36.03,1212.32,44.9,24.86,62.37,609.24,11.92
9/14/2016,1473811200,4037.83,192.2338,1761.5,1181.08,1322.94,36.14,1211.591,43.58,24.85,63.9,610.68,11.92
9/15/2016,1473897600,4079.32,193.5862,1762.09,1182.94,1314.75,36.76,1227.023,43.91,24.86,64.93,607.16,11.94
9/16/2016,1473984000,4063.97,192.6407,1761.09,1182.71,1310.35,36.51,1224.779,43.03,24.77,64.71,606.97,12.56
9/17/2016,1474070400,4063.97,192.6407,1761.09,1182.71,1310.35,36.51,1224.779,43.03,24.77,64.71,605.98,12.7
9/18/2016,1474156800,4063.97,192.6407,1761.09,1182.71,1310.35,36.51,1224.779,43.03,24.77,64.71,609.87,12.43
9/19/2016,1474243200,4063.94,193.6257,1763.11,1184.46,1313.19,36.8,1232.526,43.3,24.9,65.89,609.23,13.19
9/20/2016,1474329600,4065.2,193.6709,1763.72,1183,1314.84,36.82,1228.33,43.44,25.09,67.51,608.31,14.43
9/21/2016,1474416000,4109.63,195.7085,1765.27,1184.73,1335.17,37.85,1245.04,45.34,25.22,68.28,597.15,13.77
9/22/2016,1474502400,4136.41,197.9903,1774.31,1187.38,1337.07,38.12,1263.438,46.32,25.37,68.83,596.3,13.25
9/23/2016,1474588800,4112.69,196.8129,1775.58,1187.69,1337.56,37.63,1254.623,44.48,25.34,68.14,602.84,13.33
9/24/2016,1474675200,4112.69,196.8129,1775.58,1187.69,1337.56,37.63,1254.623,44.48,25.34,68.14,602.63,12.88
9/25/2016,1474761600,4112.69,196.8129,1775.58,1187.69,1337.56,37.63,1254.623,44.48,25.34,68.14,600.83,13.1
9/26/2016,1474848000,4077.71,195.0335,1774.56,1186.04,1337.95,37.08,1240.938,45.93,25.37,67.77,608.04,12.82
9/27/2016,1474934400,4104.18,195.6868,1773.65,1187.11,1327.32,37.61,1246.381,44.67,25.31,68.75,606.17,13.1
9/28/2016,1475020800,4126.83,196.4367,1776.65,1189.07,1321.54,37.95,1255.666,47.05,25.57,67.8,604.73,13.27
9/29/2016,1475107200,4088.47,195.8764,1780.23,1187.39,1320.37,37.29,1237.751,47.83,25.41,65.52,605.69,13.07
9/30/2016,1475193600,4121.06,196.2411,1782.59,1189.72,1315.87,37.45,1251.646,48.24,25.68,66.29,609.73,13.22
10/1/2016,1475280000,4121.06,196.2411,1782.59,1189.72,1315.87,37.45,1251.646,48.24,25.68,66.29,613.98,13.17
10/2/2016,1475366400,4121.06,196.2411,1782.59,1189.72,1315.87,37.45,1251.646,48.24,25.68,66.29,610.89,13.2
10/3/2016,1475452800,4108.13,196.1596,1785.19,1190.62,1311.6,37.71,1245.784,48.81,25.64,66.18,612.13,13.45
10/4/2016,1475539200,4088.17,195.755,1787.17,1189.99,1268.44,37.29,1239.778,48.69,25.38,65.66,610.2,13.28
10/5/2016,1475625600,4107.4,196.1164,1788.71,1191.09,1266.85,37.83,1248.371,49.83,25.65,66.72,612.51,13.04
10/6/2016,1475712000,4109.49,195.8912,1789.76,1190.6,1254.38,37.86,1246.239,50.44,25.61,64.66,613.02,12.85
10/7/2016,1475798400,4096.25,195.233,1790.63,1190.01,1257.08,37.69,1236.559,49.81,25.545,64.15,617.12,12.67
10/8/2016,1475884800,4096.25,195.233,1790.63,1190.01,1257.08,37.69,1236.559,49.81,25.545,64.15,619.11,12.22
10/9/2016,1475971200,4096.25,195.233,1790.63,1190.01,1257.08,37.69,1236.559,49.81,25.545,64.15,616.75,12.05
10/10/2016,1476057600,4115.12,196.0237,1790.63,1191.2,1259.65,38.1,1250.764,51.35,25.64,65.52,618.99,11.76
10/11/2016,1476144000,4063.92,193.7916,1791.62,1188.07,1252.8,37.22,1227.623,50.79,25.46,63.44,641.07,11.79
10/12/2016,1476230400,4068.92,193.2488,1791.75,1187.37,1255.25,37.15,1227.226,50.18,25.44,61.27,636.19,11.93
10/13/2016,1476316800,4056.45,192.3651,1789.89,1185.65,1258.09,36.82,1215.75,50.44,25.45,61.34,636.79,11.96
10/14/2016,1476403200,4057.28,192.9321,1792.36,1184.84,1251.03,36.88,1212.408,50.35,25.25,59.56,640.38,11.94
10/15/2016,1476489600,4057.28,192.9321,1792.36,1184.84,1251.03,36.88,1212.408,50.35,25.25,59.56,638.65,11.98
10/16/2016,1476576000,4057.28,192.9321,1792.36,1184.84,1251.03,36.88,1212.408,50.35,25.25,59.56,641.63,11.95
10/17/2016,1476662400,4045.07,192.2842,1793.53,1183.57,1255.85,36.84,1210.136,49.94,25.06,59.07,639.19,12.01
10/18/2016,1476748800,4069.99,193.9572,1796.33,1185.89,1262.5,37.49,1217.3,50.29,25.11,59.89,637.96,12.59
10/19/2016,1476835200,4079.5,194.6538,1800.45,1188.06,1269.23,37.72,1222.642,51.6,25.15,58.82,630.52,12.02
10/20/2016,1476921600,4074.18,194.3982,1802.4,1189.25,1265.76,37.61,1219.787,50.43,25.02,59.89,630.86,12.1
10/21/2016,1477008000,4073.85,194.0576,1802.76,1189.69,1266.46,37.6,1218.096,50.85,24.94,59.73,632.83,12.18
10/22/2016,1477094400,4073.85,194.0576,1802.76,1189.69,1266.46,37.6,1218.096,50.85,24.94,59.73,657.29,12.07
10/23/2016,1477180800,4073.85,194.0576,1802.76,1189.69,1266.46,37.6,1218.096,50.85,24.94,59.73,657.07,12.04
10/24/2016,1477267200,4093.22,194.749,1804.54,1190.84,1264.44,37.76,1226.448,50.52,24.95,59.15,653.76,11.97
10/25/2016,1477353600,4077.8,194.2369,1804.82,1189.23,1273.87,37.8,1216.104,49.96,25.07,58.67,657.59,11.41
10/26/2016,1477440000,4070.76,193.9257,1801.42,1186.99,1267.1,37.4,1204.749,49.18,25.22,57.99,678.3,11.53
10/27/2016,1477526400,4058.75,193.2823,1797.74,1184.94,1268.4,37.08,1189.947,49.72,25.11,57.13,688.31,11.5
10/28/2016,1477612800,4046.36,192.8732,1794.25,1183.91,1275.47,36.93,1187.613,48.7,25.04,56.84,689.65,11.09
10/29/2016,1477699200,4046.36,192.8732,1794.25,1183.91,1275.47,36.93,1187.613,48.7,25.04,56.84,714.48,10.44
10/30/2016,1477785600,4046.36,192.8732,1794.25,1183.91,1275.47,36.93,1187.613,48.7,25.04,56.84,701.86,11.18
10/31/2016,1477872000,4045.89,192.9104,1789.47,1182.92,1277.21,37.14,1191.388,46.86,24.77,56.15,700.97,11
11/1/2016,1477958400,4018.47,192.148,1780.55,1179.67,1288.2,36.84,1177.943,46.67,24.94,56.84,729.79,10.77
11/2/2016,1478044800,3992.76,190.7342,1776.32,1176.39,1296.81,36.4,1162.525,45.34,24.91,55.42,740.83,10.75
11/3/2016,1478131200,3976.56,190.0523,1776.24,1172.8,1302.7,36.3,1156.885,44.66,24.76,53.31,688.7,10.8
11/4/2016,1478217600,3970.02,189.2514,1774.49,1171.9,1305.06,35.93,1163.439,44.07,24.74,54.87,703.23,11.09
11/5/2016,1478304000,3970.02,189.2514,1774.49,1171.9,1305.06,35.93,1163.439,44.07,24.74,54.87,703.42,11
11/6/2016,1478390400,3970.02,189.2514,1774.49,1171.9,1305.06,35.93,1163.439,44.07,24.74,54.87,711.52,10.87
11/7/2016,1478476800,4058.3,192.1863,1782.59,1176.69,1281.64,37.23,1192.252,44.89,25.02,57.34,703.13,10.81
11/8/2016,1478563200,4075.61,193.0279,1782.64,1177.9,1275.68,37.47,1195.144,44.98,25.35,57.79,709.85,10.83
11/9/2016,1478649600,4121.03,192.9798,1779.05,1181.65,1277.98,36.26,1232.162,45.27,25.68,63.78,723.27,10.66
11/10/2016,1478736000,4129.46,193.3987,1772.87,1186.08,1259.2,35.22,1251.608,44.66,25.3,65.79,715.53,10.52
11/11/2016,1478822400,4123.69,192.329,1772.87,1185.05,1227.64,34.55,1282.394,43.41,25.26,66.21,716.41,10.29
11/12/2016,1478908800,4123.69,192.329,1772.87,1185.05,1227.64,34.55,1282.394,43.41,25.26,66.21,705.05,9.88
11/13/2016,1478995200,4123.69,192.329,1772.87,1185.05,1227.64,34.55,1282.394,43.41,25.26,66.21,702.03,10.1
11/14/2016,1479081600,4123.81,191.6477,1756.51,1184.76,1221.35,34.3,1298.595,43.32,25.25,68.13,705.02,9.97
11/15/2016,1479168000,4155.62,192.6958,1765.75,1185.98,1228.73,34.99,1302.144,45.81,25.48,67.71,711.62,10.22
11/16/2016,1479254400,4150.21,192.5092,1766.84,1186.02,1224.99,34.7,1302.2,45.57,25.34,65.51,744.2,10.06
11/17/2016,1479340800,4169.87,193.3877,1769.41,1187.73,1216.42,34.75,1309.484,45.42,25.55,66.48,740.98,9.99
11/18/2016,1479427200,4160.58,192.3599,1767.14,1188.45,1207.89,34.59,1315.642,45.69,25.58,65.98,751.59,9.48
11/19/2016,1479513600,4160.58,192.3599,1767.14,1188.45,1207.89,34.59,1315.642,45.69,25.58,65.98,751.62,9.66
11/20/2016,1479600000,4160.58,192.3599,1767.14,1188.45,1207.89,34.59,1315.642,45.69,25.58,65.98,731.03,9.58
11/21/2016,1479686400,4191.68,193.7648,1770.22,1189.16,1214.23,34.93,1322.234,47.49,25.5,66.36,739.25,9.62
11/22/2016,1479772800,4200.95,194.2732,1775.66,1189.83,1212.32,35.46,1334.341,48.03,25.74,64.63,751.35,9.91
